landslide,slope,aspect,elevation,curvature,twi,rainfall,ndvi,soil_type,lithology,lulc,dist_roads,dist_streams,dist_faults
0,16.75,199.72,578.0,1.755,4.297,1299.0,0.198,Fluvisols,Alluvium,Builtup,13.18,2462.56,2963.73
1,38.08,102.09,2081.0,-2.965,7.487,1455.6,0.302,Regosols,Phyllite,Builtup,54.57,418.35,2460.33
0,23.45,187.1,3730.0,-0.379,5.167,1310.2,0.644,Leptosols,Schist,Forest,1566.33,475.77,3310.88
0,26.24,330.41,1099.0,-3.407,7.182,1845.5,0.42,Cambisols,Sandstone,Agriculture,745.73,112.18,1549.15
0,20.94,316.25,344.0,0.374,6.434,1982.4,0.825,Cambisols,Shale,Forest,385.88,39.53,1644.44
0,21.0,26.8,3204.0,-1.855,4.938,1132.9,-0.191,Regosols,Schist,Barren,163.58,418.22,4338.09
0,45.81,276.13,989.0,-0.428,3.584,2331.4,0.196,Luvisols,Conglomerate,Agriculture,109.01,756.1,77.76
1,31.76,165.06,1536.0,0.471,4.013,2238.0,0.766,Cambisols,Sandstone,Scrub,2017.3,6.58,39.82
1,33.58,136.36,1591.0,-1.76,6.042,1966.5,0.429,Cambisols,Quartzite,Agriculture,131.05,265.38,6260.73
1,40.79,14.99,2930.0,-3.385,7.521,1782.4,-0.153,Leptosols,Gneiss,Barren,1505.15,23.39,4375.75
0,31.79,92.97,1700.0,1.19,6.899,1966.5,0.846,Regosols,Quartzite,Scrub,4325.2,172.6,321.48
0,40.89,122.94,3428.0,-0.543,6.145,1141.7,0.612,Regosols,Gneiss,Forest,20587.35,399.63,860.41
0,29.37,109.62,531.0,-0.62,6.033,2151.2,0.642,Cambisols,Limestone,Agriculture,792.82,233.22,1367.02
1,32.62,232.78,1476.0,-2.799,7.504,2201.8,0.963,Leptosols,Granite,Forest,854.81,78.82,1029.85
0,41.07,314.54,991.0,-0.778,7.045,2429.7,0.31,Cambisols,Limestone,Builtup,246.12,62.84,2284.71
0,16.29,269.2,1282.0,-1.751,6.762,1777.2,0.653,Leptosols,Schist,Agriculture,313.56,298.87,858.82
1,11.78,21.76,1425.0,-0.907,4.465,1680.2,0.256,Luvisols,Limestone,Water,193.31,1079.95,7063.01
1,38.73,297.83,1600.0,0.613,4.85,2301.9,0.075,Regosols,Quartzite,Barren,1967.71,348.86,1600.69
0,9.97,1.85,1621.0,1.774,6.849,1529.6,0.828,Cambisols,Limestone,Forest,598.4,769.88,315.59
0,33.76,218.74,2436.0,-1.676,5.967,1680.2,0.501,Cambisols,Shale,Scrub,1471.85,505.13,136.28
0,21.09,137.69,1070.0,-0.819,8.451,2200.5,0.659,Cambisols,Shale,Forest,2071.9,106.8,10886.94
0,25.15,67.45,1372.0,2.59,5.973,2195.0,0.711,Regosols,Sandstone,Forest,469.42,652.25,1228.68
0,2.55,235.75,294.0,1.745,9.266,1618.8,0.587,Cambisols,Sandstone,Agriculture,125.54,680.94,31.35
0,35.63,198.93,3182.0,1.077,7.235,1235.5,0.289,Leptosols,Schist,Barren,5240.22,46.73,4438.17
0,12.43,164.83,1066.0,-0.932,6.911,2087.3,0.76,Luvisols,Conglomerate,Scrub,1782.24,577.36,1436.54
1,39.75,86.46,1365.0,-1.504,5.159,2433.2,0.72,Cambisols,Sandstone,Forest,406.14,156.5,10424.65
1,26.06,328.61,1193.0,-0.327,5.565,1873.8,0.141,Cambisols,Sandstone,Agriculture,1994.95,63.73,255.64
1,26.41,191.41,2170.0,-1.866,7.076,1964.2,0.707,Cambisols,Schist,Forest,4650.27,140.71,4575.78
1,39.15,183.04,1352.0,-0.877,7.397,2429.7,0.28,Cambisols,Quartzite,Agriculture,1056.09,36.76,8982.67
1,33.73,310.23,1344.0,-3.223,8.732,2108.2,0.497,Cambisols,Quartzite,Agriculture,102.82,115.45,4419.72
1,30.84,313.95,1946.0,1.476,5.836,2108.3,0.62,Cambisols,Phyllite,Scrub,132.54,115.47,5035.4
0,25.43,285.68,895.0,3.877,5.32,1873.8,0.683,Cambisols,Sandstone,Forest,6805.18,3097.14,473.3
1,38.68,55.52,1250.0,-0.931,7.284,2345.3,0.535,Regosols,Sandstone,Builtup,286.48,21.08,1149.61
0,29.95,180.71,1661.0,0.905,3.893,1954.2,0.648,Regosols,Shale,Forest,219.29,347.95,4603.12
0,3.63,157.4,605.0,-2.622,8.459,1651.8,0.736,Fluvisols,Alluvium,Forest,305.49,137.86,2147.68
0,41.12,336.91,1595.0,2.385,3.556,1502.9,0.682,Regosols,Quartzite,Forest,1514.02,1146.7,8531.64
1,32.21,157.29,997.0,-1.786,5.7,2429.7,0.692,Cambisols,Phyllite,Agriculture,249.51,308.61,8840.97
0,34.08,237.53,1355.0,-0.096,5.152,1845.5,0.949,Regosols,Shale,Scrub,351.24,273.36,11195.16
0,21.55,220.1,1308.0,-1.427,6.992,1214.1,0.868,Luvisols,Quartzite,Forest,226.15,46.14,9437.51
1,31.92,237.83,1756.0,1.0,5.039,2200.5,0.723,Luvisols,Schist,Agriculture,664.53,1057.36,398.26
0,23.68,250.79,2352.0,-1.247,6.601,988.1,0.551,Regosols,Granite,Forest,5081.88,108.8,4423.35
0,23.31,69.21,1805.0,2.131,5.383,1706.0,0.989,Leptosols,Granite,Forest,922.73,384.56,4294.23
0,30.67,65.06,855.0,0.72,6.481,2087.3,0.623,Regosols,Sandstone,Agriculture,1061.22,4.45,2732.7
0,23.89,56.95,2035.0,-1.249,6.638,1352.4,-0.135,Cambisols,Quartzite,Barren,163.99,47.45,1065.87
1,18.99,66.32,1231.0,-2.409,6.212,2087.3,0.192,Regosols,Conglomerate,Builtup,560.72,393.75,1775.45
0,0.87,-1.0,334.0,-1.115,9.046,1691.4,0.724,Fluvisols,Sandstone,Agriculture,142.16,176.98,3639.33
0,48.87,181.0,3525.0,-1.518,6.073,1177.5,0.434,Leptosols,Schist,Grassland,14468.38,650.08,1530.67
0,31.62,272.11,1939.0,1.572,4.72,2108.2,0.969,Regosols,Limestone,Forest,535.53,115.65,2705.49
0,26.85,334.11,2052.0,-0.611,5.006,1979.2,0.88,Regosols,Schist,Forest,252.74,581.03,1621.49
0,4.02,232.1,296.0,-0.514,8.637,1879.0,0.463,Fluvisols,Alluvium,Agriculture,525.12,285.52,2626.5
1,32.7,34.43,1286.0,-1.592,4.466,2201.8,0.422,Leptosols,Shale,Agriculture,75.47,1532.9,1340.85
0,25.51,71.53,3220.0,-3.698,9.62,2108.3,0.685,Cambisols,Limestone,Scrub,445.98,133.45,8560.82
1,40.2,71.6,1369.0,0.519,5.701,2108.2,1.0,Regosols,Limestone,Forest,15.29,130.79,363.83
0,36.88,122.96,1419.0,3.897,3.892,2331.4,0.929,Regosols,Sandstone,Forest,125.16,896.87,3282.46
0,5.72,341.66,250.0,-0.651,6.996,1348.6,0.366,Fluvisols,Alluvium,Agriculture,411.39,1235.02,14026.8
1,30.57,85.96,2597.0,-2.49,4.74,2301.9,0.806,Cambisols,Quartzite,Forest,161.68,355.32,2641.54
0,36.7,273.2,821.0,3.064,5.516,2238.0,0.64,Cambisols,Sandstone,Agriculture,1541.5,134.62,7613.1
0,0.6,-1.0,198.0,-0.458,10.121,1348.6,0.034,Cambisols,Alluvium,Builtup,281.15,253.71,14829.28
0,25.3,357.14,1701.0,0.456,6.753,1214.1,0.435,Leptosols,Phyllite,Grassland,1559.65,608.7,2426.97
1,37.6,296.42,1390.0,-1.538,6.386,1763.3,0.777,Cambisols,Shale,Forest,151.93,565.37,862.3
0,30.44,114.29,241.0,2.556,4.247,2238.0,0.346,Luvisols,Sandstone,Builtup,313.69,277.6,996.05
1,15.82,259.3,1147.0,1.129,6.469,1455.6,0.394,Leptosols,Shale,Forest,409.07,1209.28,1943.87
0,21.32,245.46,3727.0,-0.237,5.897,1514.4,-0.143,Leptosols,Quartzite,Barren,100.56,131.65,1183.81
0,26.81,277.0,834.0,2.5,4.493,2331.4,0.811,Cambisols,Sandstone,Forest,677.43,344.92,781.6
0,3.08,336.57,341.0,-0.301,6.583,1691.4,0.278,Cambisols,Alluvium,Agriculture,161.33,312.83,2638.84
0,42.1,317.93,1883.0,1.784,3.915,1761.1,0.135,Regosols,Phyllite,Agriculture,893.49,1844.88,1405.01
0,16.61,48.54,2542.0,1.813,4.796,1459.2,-0.115,Leptosols,Gneiss,Barren,2604.66,55.92,2965.89
0,27.09,304.32,1774.0,-1.504,8.579,1812.7,0.839,Leptosols,Phyllite,Forest,269.99,181.51,2253.7
0,29.31,174.85,1878.0,-1.616,5.892,2201.8,0.757,Regosols,Schist,Forest,1228.43,1193.19,2166.42
0,21.18,237.26,832.0,-2.472,5.168,1804.3,0.72,Regosols,Shale,Forest,35.23,474.21,1603.24
0,36.29,0.74,2167.0,2.065,2.692,1502.9,0.504,Cambisols,Shale,Forest,1252.59,877.58,3201.01
1,32.26,62.9,1590.0,-0.968,5.455,2288.3,0.686,Luvisols,Granite,Scrub,2752.76,3.46,2511.2
1,37.41,349.16,1885.0,-5.03,8.298,2151.2,0.826,Cambisols,Limestone,Forest,795.63,64.19,311.74
1,36.82,64.92,1829.0,-0.972,7.031,1680.2,0.487,Cambisols,Schist,Builtup,101.35,23.26,1480.89
0,40.8,95.53,3889.0,-3.415,6.138,1132.9,-0.115,Leptosols,Granite,Barren,4055.29,368.64,2716.42
1,30.13,249.18,1225.0,1.979,4.663,2195.0,0.712,Luvisols,Conglomerate,Forest,1297.55,221.3,3892.88
0,14.53,306.74,4598.0,0.578,8.182,1102.0,0.293,Cambisols,Gneiss,Grassland,17274.74,226.07,7762.77
0,21.62,347.28,1180.0,0.33,5.714,2041.1,0.717,Cambisols,Shale,Scrub,5255.98,1584.94,59.16
0,0.85,-1.0,231.0,-1.0,9.842,1333.1,0.805,Cambisols,Alluvium,Forest,14.46,200.2,10551.54
0,20.67,325.52,599.0,-1.19,6.049,1804.3,0.703,Cambisols,Sandstone,Agriculture,876.4,262.86,1001.64
0,19.06,198.22,2491.0,0.033,5.22,2429.7,0.71,Leptosols,Shale,Forest,1682.81,641.88,3946.53
0,22.86,120.67,4623.0,-2.876,7.204,1310.2,-0.093,Glacier,Gneiss,Snow,5492.4,154.28,4024.51
0,21.14,181.29,4516.0,-0.188,5.079,1310.2,0.184,Glacier,Gneiss,Grassland,111.69,115.16,7870.56
0,32.12,206.06,1871.0,0.07,4.683,1812.7,0.857,Cambisols,Quartzite,Forest,2646.38,749.78,1221.38
1,39.49,152.26,1571.0,0.222,6.174,1954.2,0.667,Cambisols,Phyllite,Forest,366.26,42.74,4272.43
1,35.88,184.66,1734.0,-1.431,4.73,2200.5,0.699,Regosols,Phyllite,Forest,540.87,638.87,946.96
1,26.65,238.44,1356.0,-1.888,8.177,2075.6,0.918,Cambisols,Shale,Forest,114.22,396.28,7025.46
0,0.98,-1.0,180.0,0.532,10.74,1691.4,0.238,Fluvisols,Alluvium,Builtup,75.18,342.71,1703.92
1,25.75,109.96,1004.0,2.451,4.851,1777.2,0.754,Cambisols,Phyllite,Builtup,465.66,243.38,6444.32
0,11.9,273.62,180.0,-1.705,8.789,1348.6,0.911,Fluvisols,Sandstone,Forest,55.39,29.2,11920.44
0,60.4,1.81,4277.0,-0.055,4.292,1235.5,0.037,Leptosols,Schist,Barren,11639.05,256.98,8547.77
0,1.67,216.72,263.0,-0.568,10.494,1651.8,0.603,Fluvisols,Alluvium,Agriculture,2.53,1567.23,10858.18
1,34.83,7.68,1561.0,-1.382,8.0,2200.5,0.648,Cambisols,Shale,Agriculture,272.2,137.06,505.23
0,20.17,290.89,779.0,0.35,5.384,2345.3,0.628,Regosols,Sandstone,Builtup,490.1,655.96,3224.81
1,31.36,256.53,2151.0,-3.842,7.953,1763.3,1.0,Leptosols,Phyllite,Forest,1232.83,92.94,2025.49
0,14.01,253.87,329.0,-2.835,6.659,1299.0,0.892,Fluvisols,Alluvium,Forest,457.79,168.99,2122.98
0,2.77,168.34,348.0,1.435,8.373,1333.1,0.556,Fluvisols,Alluvium,Agriculture,365.56,418.32,320.77
0,0.13,-1.0,409.0,-0.733,10.562,1299.0,0.877,Fluvisols,Alluvium,Forest,34.35,138.02,5956.94
0,36.18,340.19,3994.0,0.461,5.364,1141.7,-0.327,Leptosols,Gneiss,Barren,1934.32,86.42,18556.83
0,75.0,174.52,2190.0,-3.501,5.603,1801.2,0.308,Regosols,Schist,Agriculture,293.07,56.95,2438.83
0,14.73,135.24,4319.0,-0.615,8.232,1302.3,0.43,Cambisols,Gneiss,Grassland,5669.89,16.54,1689.37
1,27.39,312.22,695.0,1.42,6.442,,0.896,Leptosols,Schist,Forest,15.21,286.98,191.17
1,32.22,138.36,1074.0,0.788,5.973,1873.8,0.853,Luvisols,Shale,Forest,2278.1,22.06,1532.74
1,10.59,18.93,487.0,-0.561,4.977,1845.5,0.748,Cambisols,Shale,Agriculture,157.45,482.54,626.32
0,42.18,227.08,2162.0,-0.349,5.033,1514.4,-0.135,Cambisols,Gneiss,Barren,1123.91,705.34,8446.27
1,27.84,69.12,1735.0,-0.505,8.117,2201.8,0.658,Regosols,Schist,Forest,136.52,44.12,955.6
0,25.02,346.17,2777.0,1.393,5.908,1529.6,0.591,Regosols,Phyllite,Forest,1787.03,242.05,484.61
0,26.22,226.14,3469.0,-0.034,6.388,1132.9,0.203,Leptosols,Granite,Barren,408.89,96.03,252.29
1,28.89,331.95,1337.0,-2.902,5.019,1801.2,0.672,Cambisols,Shale,Forest,1188.96,390.18,8319.55
1,35.98,137.46,1774.0,-0.797,4.438,2075.6,0.143,Regosols,Phyllite,Builtup,718.02,244.92,906.91
1,34.62,190.85,897.0,-1.23,5.437,1743.9,0.567,Cambisols,Schist,Agriculture,641.88,2319.2,2253.16
1,39.15,15.54,2364.0,-0.056,7.173,1812.7,0.512,Leptosols,Quartzite,Scrub,114.56,460.69,3386.46
0,33.62,295.33,1538.0,1.04,4.822,1763.3,0.312,Luvisols,Quartzite,Builtup,90.55,406.47,5655.09
1,29.56,118.94,1632.0,1.3,4.255,1801.2,0.921,Leptosols,Schist,Forest,1703.29,1002.23,43.88
0,55.76,203.64,993.0,-1.547,5.407,2279.6,0.966,Leptosols,Phyllite,Forest,2211.0,169.82,826.72
1,24.1,127.0,2028.0,-1.157,6.976,1812.7,0.444,Cambisols,Phyllite,Agriculture,62.14,220.48,2508.39
1,32.04,155.24,2336.0,0.615,5.484,2201.8,0.62,Cambisols,Schist,Scrub,4352.89,726.01,2014.27
0,21.24,177.59,2486.0,0.878,2.853,1763.3,0.391,Cambisols,Shale,Agriculture,783.91,161.72,117.19
0,43.99,108.02,1824.0,-0.003,4.162,1352.4,0.366,Cambisols,Quartzite,Agriculture,67.11,31.95,1790.88
1,41.11,173.98,1259.0,-1.709,5.988,1801.2,0.25,Regosols,Shale,Barren,1172.78,41.78,4655.5
1,43.22,347.32,3082.0,1.568,3.786,1031.6,0.12,Cambisols,Gneiss,Barren,4715.44,362.08,3426.98
1,29.03,208.79,3102.0,-2.112,7.383,1743.9,0.339,Cambisols,Quartzite,Agriculture,652.0,116.67,976.45
0,44.19,311.03,4568.0,0.11,5.804,1213.9,-0.043,Leptosols,Gneiss,Barren,4827.39,179.76,3000.33
0,44.09,101.46,2165.0,0.936,4.832,2288.3,0.774,Cambisols,Phyllite,Scrub,456.56,224.21,1364.19
0,44.07,355.26,1298.0,1.735,6.692,1352.4,0.023,Cambisols,Granite,Agriculture,241.6,131.76,4066.07
0,48.6,160.57,2698.0,2.862,1.431,1966.5,0.676,Cambisols,Schist,Forest,1775.94,4231.34,334.64
0,23.41,99.68,6036.0,-0.144,7.094,1031.6,-0.33,Leptosols,Gneiss,Barren,8283.59,144.6,1874.59
0,28.04,307.2,1085.0,-0.105,7.12,2238.0,0.465,Cambisols,Shale,Agriculture,197.3,964.36,2519.75
1,15.11,190.69,2472.0,0.592,6.149,1921.7,0.682,Cambisols,Phyllite,Agriculture,81.88,264.39,95.24
1,34.54,250.55,2506.0,-3.509,10.302,1455.6,-0.022,Cambisols,Schist,Barren,140.38,5.91,2642.86
1,29.82,147.98,1371.0,4.409,2.419,1966.5,0.712,Regosols,Granite,Scrub,94.36,228.32,496.54
1,34.86,121.63,2040.0,-3.331,8.768,2429.7,0.271,Cambisols,Phyllite,Barren,762.88,5.7,7930.03
1,25.59,127.28,1099.0,0.692,6.666,2345.3,0.681,Regosols,Conglomerate,Forest,1641.94,90.0,796.09
0,22.5,158.52,1555.0,2.178,5.689,1763.3,0.97,Cambisols,Phyllite,Forest,865.08,172.25,5254.53
0,29.59,349.46,1226.0,-1.322,5.378,1680.2,1.0,Cambisols,Limestone,Forest,4250.44,999.21,5861.59
1,20.22,229.66,1758.0,-0.748,6.356,2201.8,1.0,Regosols,Phyllite,Forest,147.42,257.13,4614.07
1,39.53,12.02,670.0,0.207,6.959,1921.7,0.807,Luvisols,Phyllite,Scrub,288.02,91.18,3561.1
1,45.89,39.23,1864.0,-0.099,4.648,1964.3,0.007,Cambisols,Phyllite,Builtup,522.92,246.03,457.67
1,38.27,107.58,912.0,-3.285,4.872,2331.4,0.848,Regosols,Conglomerate,Forest,3227.91,20.33,280.43
0,1.0,184.08,306.0,0.347,7.573,1299.0,0.502,Fluvisols,Alluvium,Agriculture,159.24,971.03,19643.27
1,42.48,156.11,802.0,-6.072,8.679,1763.3,0.235,Regosols,Shale,Builtup,329.68,7.43,158.17
0,8.32,171.87,358.0,-1.099,7.669,1618.8,0.368,Fluvisols,Alluvium,Builtup,12.48,1782.13,1650.67
0,27.23,342.72,1113.0,-1.192,6.686,2433.2,0.528,Luvisols,Sandstone,Agriculture,144.06,677.26,1733.59
0,46.8,86.14,3943.0,1.808,5.986,1270.7,0.459,Leptosols,Schist,Grassland,3391.5,401.53,274.28
0,48.83,157.42,1711.0,-0.914,6.237,1979.2,0.966,Cambisols,Quartzite,Forest,399.7,655.84,1772.91
0,24.86,270.63,413.0,1.337,5.216,2345.3,0.818,Cambisols,Sandstone,Forest,450.87,134.67,1599.33
0,17.22,158.05,1554.0,0.945,5.082,2288.3,0.714,Cambisols,Granite,Scrub,637.86,103.79,322.18
0,74.97,25.18,3061.0,2.189,4.046,1514.4,0.683,,Gneiss,Forest,2238.06,270.7,20.17
0,42.61,288.07,3696.0,0.767,3.161,1312.7,-0.19,Leptosols,Gneiss,Barren,6227.04,954.54,5263.24
1,31.3,146.64,1887.0,-0.57,4.42,2279.6,0.814,Regosols,Shale,Forest,193.61,318.08,6929.01
0,49.41,239.2,4310.0,-1.108,5.174,1459.2,0.434,Glacier,Schist,Grassland,3410.45,43.01,6183.48
0,11.51,212.37,1098.0,-1.788,6.101,2087.3,0.384,Cambisols,Sandstone,Agriculture,890.22,203.47,2998.16
0,19.72,186.99,1003.0,-0.999,8.35,2301.9,0.091,Regosols,Schist,Barren,1286.56,55.93,3398.12
1,24.75,1.99,1587.0,-2.116,9.681,2429.7,0.316,Cambisols,Phyllite,Agriculture,26.52,41.66,347.17
0,38.12,241.14,1141.0,-2.053,4.349,1982.4,0.888,Cambisols,Sandstone,Forest,2096.87,232.31,744.06
0,38.18,56.44,4887.0,-3.062,6.173,1132.9,-0.17,Leptosols,Schist,Barren,10677.83,154.3,947.62
1,37.31,311.78,1690.0,-2.833,4.902,1966.5,0.548,Cambisols,Phyllite,Agriculture,368.8,374.78,5327.08
0,18.62,31.25,1990.0,-0.612,7.519,1352.4,1.0,Leptosols,Limestone,Forest,1488.11,92.27,6314.81
0,38.62,125.52,1839.0,-0.864,4.604,1801.2,0.955,Cambisols,Quartzite,Forest,2928.26,375.87,9332.81
0,60.51,142.32,2242.0,5.16,1.761,1455.6,0.645,Cambisols,Phyllite,Forest,508.11,699.82,8849.11
1,24.87,313.71,1971.0,-1.664,7.308,1812.7,0.383,Leptosols,Phyllite,Forest,61.63,167.1,434.4
1,22.35,121.23,1636.0,-3.459,7.724,1455.6,0.804,Regosols,Shale,Forest,185.23,427.44,41.27
0,27.21,276.04,3227.0,-0.469,4.059,1031.6,0.843,Leptosols,Schist,Grassland,446.9,354.63,3536.32
0,24.59,313.72,2912.0,0.889,4.918,1782.4,-0.087,Cambisols,Gneiss,Barren,9955.54,472.54,2060.8
1,30.36,172.55,1448.0,-0.473,6.814,2075.6,0.901,Regosols,Phyllite,Forest,3531.94,344.94,528.11
0,27.97,341.76,1588.0,-1.125,6.928,1964.3,0.803,Leptosols,Phyllite,Forest,496.23,1089.6,3909.74
1,37.46,58.21,1649.0,1.784,3.492,2108.3,0.723,Cambisols,Limestone,Forest,8.83,1079.4,313.78
0,25.23,251.46,1131.0,-0.62,6.628,2075.6,0.536,Regosols,Phyllite,Scrub,1002.62,302.89,568.59
0,11.08,47.37,374.0,1.672,6.107,1333.1,0.881,Cambisols,Alluvium,Forest,171.85,139.33,21780.02
0,10.47,319.85,1348.0,-2.187,8.72,1809.4,0.816,Luvisols,Shale,Forest,1310.4,76.24,5412.24
0,16.1,83.16,563.0,-1.538,7.75,1873.8,0.696,Regosols,Sandstone,Scrub,4377.5,104.46,1982.99
0,15.03,209.29,879.0,-1.636,8.55,2195.0,0.886,Cambisols,Conglomerate,Forest,1753.58,83.27,1984.3
0,7.92,160.48,495.0,0.338,6.715,1333.1,0.413,Fluvisols,Alluvium,Agriculture,58.03,650.15,3114.86
0,28.04,15.45,1778.0,0.524,5.835,1939.8,0.634,Luvisols,Limestone,Agriculture,369.19,45.89,1680.95
1,24.26,334.15,1636.0,1.131,7.187,2151.2,0.747,Cambisols,Quartzite,Forest,13.02,26.23,1943.95
1,38.5,28.74,1826.0,-2.213,5.023,2201.8,0.549,Cambisols,Schist,Agriculture,421.01,469.12,1670.4
1,44.36,282.72,850.0,-4.631,7.916,2331.4,0.721,Cambisols,Sandstone,Forest,1684.17,158.43,3577.73
0,47.27,217.77,2563.0,2.503,3.682,2075.6,0.563,Luvisols,Quartzite,Agriculture,416.61,982.33,1506.42
1,41.81,150.73,1407.0,-2.118,5.524,2288.3,0.617,Leptosols,Limestone,Scrub,5.11,194.19,4617.73
0,40.67,325.45,1424.0,-0.63,4.114,2200.5,0.547,Leptosols,Schist,Grassland,595.16,195.5,1921.14
0,31.14,28.3,2561.0,-0.639,7.171,1954.2,0.288,Leptosols,Quartzite,Agriculture,778.88,77.02,4457.6
1,22.01,118.36,1411.0,-0.266,5.302,2108.2,0.599,Cambisols,Shale,Builtup,876.2,362.0,2817.21
1,31.75,231.5,2025.0,0.219,4.36,2288.3,0.739,Regosols,Limestone,Forest,465.0,194.75,559.62
1,49.92,203.82,1656.0,-2.031,6.117,2108.3,0.508,Regosols,Phyllite,Agriculture,523.31,404.3,163.72
1,30.96,216.16,2263.0,0.03,6.052,2108.3,0.29,Cambisols,Phyllite,Agriculture,391.41,445.19,4001.24
0,29.41,129.08,927.0,1.52,4.558,1845.5,0.589,,Sandstone,Agriculture,245.56,629.46,289.36
0,23.8,244.3,965.0,1.506,6.71,2331.4,0.384,Luvisols,Sandstone,Agriculture,996.88,50.16,4515.83
0,2.11,291.47,434.0,-0.433,8.528,1618.8,0.618,Cambisols,Sandstone,Agriculture,454.75,150.27,1285.04
1,42.83,34.42,4083.0,-2.766,6.733,1031.6,-0.358,Regosols,Schist,Barren,4343.81,236.55,3866.37
0,29.32,125.96,5239.0,-2.145,5.718,1177.5,0.012,Leptosols,Schist,Barren,678.57,97.97,1400.07
0,19.91,191.78,1521.0,0.374,7.719,2200.5,0.566,Regosols,Shale,Agriculture,13.96,193.08,537.68
0,37.45,91.76,2054.0,1.275,5.086,1529.6,0.296,Cambisols,Granite,Agriculture,816.37,1097.39,1661.76
0,17.6,297.32,2096.0,0.175,5.854,1777.2,0.843,Cambisols,Phyllite,Forest,2079.13,969.14,66.75
1,41.24,110.07,2243.0,-0.246,4.918,2279.6,0.426,Leptosols,Shale,Agriculture,107.05,116.01,2386.0
0,6.36,210.82,378.0,-1.36,7.638,1333.1,0.6,Fluvisols,Sandstone,Agriculture,72.82,102.16,15661.49
1,35.5,313.82,2069.0,-2.701,5.278,1801.2,0.382,Leptosols,Shale,Agriculture,253.69,194.25,4438.0
0,17.25,235.43,1295.0,1.477,4.988,1982.4,0.949,Regosols,Sandstone,Scrub,825.2,617.82,1165.07
0,17.21,148.08,2094.0,0.086,5.561,2108.3,0.306,Regosols,Schist,Barren,335.37,309.7,1997.49
1,31.71,13.57,1120.0,-1.182,7.677,2345.3,0.521,Luvisols,Conglomerate,Agriculture,592.18,5.2,4532.99
0,26.89,196.11,5031.0,2.647,4.676,1312.7,-0.397,Regosols,Quartzite,Snow,8465.08,557.0,4144.86
0,19.91,90.1,1588.0,0.125,4.451,1964.2,0.836,Leptosols,Phyllite,Forest,17.65,415.77,5148.46
1,38.4,80.74,1191.0,-3.41,5.123,1502.9,0.676,Leptosols,Schist,Scrub,19.81,334.87,1781.23
0,25.09,98.56,990.0,-0.508,4.345,2238.0,0.799,Cambisols,Shale,Forest,3766.29,364.26,1517.86
0,28.5,181.47,1575.0,-1.848,4.788,1680.2,1.0,Cambisols,Shale,Forest,1671.09,237.76,7123.38
0,11.46,119.01,896.0,-0.142,6.996,2195.0,0.726,Cambisols,Sandstone,Forest,1098.81,1047.39,2141.33
0,23.24,316.37,1272.0,0.559,4.591,1939.8,0.754,Cambisols,Granite,Forest,870.32,379.67,514.04
0,33.15,143.88,1107.0,-0.847,6.64,1477.7,1.0,Regosols,Quartzite,Forest,982.87,479.29,397.06
1,26.41,28.08,1299.0,-0.897,6.037,2108.3,0.305,Leptosols,Phyllite,Agriculture,1105.68,217.78,356.8
0,40.52,44.6,3827.0,0.037,5.033,1514.4,0.78,,Quartzite,Forest,5430.02,185.4,494.2
0,4.87,346.33,226.0,0.125,6.477,1691.4,0.768,Cambisols,Alluvium,Forest,317.61,425.7,1279.2
1,33.87,226.29,1552.0,-2.072,4.918,2429.7,0.27,Regosols,Schist,Builtup,62.12,700.94,5003.51
1,34.02,194.29,1559.0,-2.133,6.826,1777.2,0.759,Regosols,Phyllite,Agriculture,618.82,69.26,3667.52
0,26.19,31.09,1263.0,0.976,6.296,1964.3,0.57,Luvisols,Schist,Agriculture,232.06,201.58,3396.69
1,28.44,106.33,2371.0,-0.446,6.369,2201.8,0.741,Cambisols,Limestone,Scrub,1011.27,65.71,377.79
0,24.65,356.29,601.0,2.011,4.179,1845.5,0.74,Luvisols,Sandstone,Forest,5274.79,3229.11,5084.41
0,33.52,330.47,990.0,-1.018,4.519,2331.4,0.698,Regosols,Shale,Forest,238.86,1490.87,5443.95
0,7.61,163.73,223.0,-1.536,5.639,1691.4,0.585,Fluvisols,Alluvium,Agriculture,27.81,128.99,1452.51
1,37.75,88.12,1198.0,-1.015,5.95,2345.3,1.0,Regosols,Conglomerate,Forest,173.48,160.51,3155.51
0,1.79,288.81,616.0,-0.207,8.93,1299.0,0.35,Fluvisols,Alluvium,Builtup,6.4,1305.6,6113.33
1,25.64,91.77,1815.0,-0.747,7.294,2108.3,1.0,Cambisols,Quartzite,Forest,483.44,85.66,5332.77
1,45.24,141.6,1662.0,1.763,5.536,1801.2,0.444,Luvisols,Shale,Agriculture,478.69,407.63,3978.44
1,31.97,216.71,1694.0,1.702,3.53,2108.3,0.483,Regosols,Phyllite,Agriculture,379.45,853.42,3923.73
1,29.59,176.5,2322.0,-5.845,8.095,1743.9,0.23,Cambisols,Phyllite,Builtup,111.47,407.57,3220.78
0,10.66,154.12,2610.0,1.637,5.655,1477.7,0.694,Cambisols,Schist,Scrub,1823.58,1335.34,1372.34
0,19.72,313.39,4445.0,0.629,6.775,1141.7,0.657,Regosols,Gneiss,Forest,6309.98,400.2,3096.36
1,27.86,353.85,2267.0,2.352,4.069,2201.8,0.95,Leptosols,Granite,Scrub,258.96,550.63,5647.36
